X,Y,X_Std,Y_Std
0.0007862204083657343,0.00030149606705420773,0.0008525269819652614,0.0005303008634896997
0.001603482558525604,7.153356004596656e-05,0.0008525269819652614,0.0005303008634896997
0.0005906378212037211,0.00021781774738183213,0.0008525269819652614,0.0005303008634896997
0.0007906060516948976,1.4515989886554337e-05,0.0008525269819652614,0.0005303008634896997
2.2604878733178957e-05,0.0004293759440607836,0.0008525269819652614,0.0005303008634896997
0.0008191009398312854,0.00020489253807121077,0.0008525269819652614,0.0005303008634896997
0.0021223449903839953,0.00034106070601702676,0.0008525269819652614,0.0005303008634896997
0.0008484713049419224,9.562746246760678e-05,0.0008525269819652614,0.0005303008634896997
5.1043412127915744e-05,0.0007571533081784931,0.0008525269819652614,0.0005303008634896997
0.0005342194288455726,0.000506812665845624,0.0008525269819652614,0.0005303008634896997
0.00014061410975940714,0.00023907739872264244,0.0008525269819652614,0.0005303008634896997
0.0004741645708536968,0.0007246499347474122,0.0008525269819652614,0.0005303008634896997
0.00018017005343373693,0.0009329598985000631,0.0008525269819652614,0.0005303008634896997
0.0005309905489143674,0.00026487971451594206,0.0008525269819652614,0.0005303008634896997
0.00032306766776502016,0.0012242610636677975,0.0008525269819652614,0.0005303008634896997
0.00034984379123392806,0.00011414172417578694,0.0008525269819652614,0.0005303008634896997
0.00022551404694537425,7.091363558631159e-05,0.0008525269819652614,0.0005303008634896997
0.0006690327436693622,1.3715903383837436e-05,0.0008525269819652614,0.0005303008634896997
0.00011889413182075703,0.0006257540734883049,0.0008525269819652614,0.0005303008634896997
0.0004642039738346204,0.0012352953354884955,0.0008525269819652614,0.0005303008634896997
0.0018791352507725456,0.0004974221231125453,0.0008525269819652614,0.0005303008634896997
8.022817421238226e-05,0.0002651711828046688,0.0008525269819652614,0.0005303008634896997
2.168019011028477e-05,0.0002846683621225976,0.0008525269819652614,0.0005303008634896997
0.0005882829577210646,6.299064900838758e-05,0.0008525269819652614,0.0005303008634896997
1.5471093235630562e-05,0.00014430673734078248,0.0008525269819652614,0.0005303008634896997
0.0005113033544613677,0.0014902807462050527,0.0008525269819652614,0.0005303008634896997
6.995174833712703e-05,0.0010016078849189869,0.0008525269819652614,0.0005303008634896997
0.0023205577546119294,3.5434475643914e-05,0.0008525269819652614,0.0005303008634896997
4.1496642379623694e-05,0.0007189604899957569,0.0008525269819652614,0.0005303008634896997
0.00038826615897524785,0.0010545623899160805,0.0008525269819652614,0.0005303008634896997
0.0003318610993507942,0.0003284349056796865,0.0008525269819652614,0.0005303008634896997
0.00013029920933083083,0.00039040359901221233,0.0008525269819652614,0.0005303008634896997
0.00048100162900055476,0.0006076651847705117,0.0008525269819652614,0.0005303008634896997
0.0011110911309085703,0.0009063063474233912,0.0008525269819652614,0.0005303008634896997
0.00013631870251851197,0.0007078795549356753,0.0008525269819652614,0.0005303008634896997
0.00015465794194446936,0.00021887793572639147,0.0008525269819652614,0.0005303008634896997
0.006826985950234787,0.0036378222895671053,0.0008525269819652614,0.0005303008634896997
0.0008400567719143437,2.5315182061724784e-05,0.0008525269819652614,0.0005303008634896997
0.0034681412452431948,0.0001206156202235853,0.0008525269819652614,0.0005303008634896997
0.00038246187879653615,0.0005718581835859604,0.0008525269819652614,0.0005303008634896997
9.870159823610614e-05,0.0006183975593814228,0.0008525269819652614,0.0005303008634896997
0.000344012482044298,0.0005098001340365643,0.0008525269819652614,0.0005303008634896997
0.0007414304375729097,0.0003188194028445057,0.0008525269819652614,0.0005303008634896997
6.138525922627647e-05,5.4069203899276275e-05,0.0008525269819652614,0.0005303008634896997
4.806320337935599e-05,0.00034184133369163927,0.0008525269819652614,0.0005303008634896997
0.0009839606547686897,0.00024617064653609244,0.0008525269819652614,0.0005303008634896997
1.8456992367799074e-06,4.7953110934861876e-05,0.0008525269819652614,0.0005303008634896997
0.0001579129912768762,0.0001828982958432812,0.0008525269819652614,0.0005303008634896997
5.352618425891187e-05,0.0005356654852434195,0.0008525269819652614,0.0005303008634896997
5.551355262911617e-05,0.00016938334667160326,0.0008525269819652614,0.0005303008634896997
0.0009669654189223831,7.319862119770093e-06,0.0008525269819652614,0.0005303008634896997
0.0013896897090199811,0.00039161912640173213,0.0008525269819652614,0.0005303008634896997
6.950199848954064e-05,9.511240028792223e-05,0.0008525269819652614,0.0005303008634896997
1.6385848310651596e-05,0.00014441495580963526,0.0008525269819652614,0.0005303008634896997
0.000840511772959518,0.0015920419216473025,0.0008525269819652614,0.0005303008634896997
0.0008692641697249925,0.0007918186030813068,0.0008525269819652614,0.0005303008634896997
0.0005024471381563922,0.0010877548735629405,0.0008525269819652614,0.0005303008634896997
0.0009529611804183213,0.00034691664872743555,0.0008525269819652614,0.0005303008634896997
0.00023120969529566437,0.00042288985790894795,0.0008525269819652614,0.0005303008634896997
0.000522526596959727,0.0013703115214632744,0.0008525269819652614,0.0005303008634896997
0.0003024555498438719,0.00035926876972558475,0.0008525269819652614,0.0005303008634896997
0.00012655848426368355,2.946392274194576e-05,0.0008525269819652614,0.0005303008634896997
0.0012548715771601993,0.0009067811789089664,0.0008525269819652614,0.0005303008634896997
0.000895646783727222,0.00032112387625471417,0.0008525269819652614,0.0005303008634896997
6.986463319380576e-05,0.0003579388020342744,0.0008525269819652614,0.0005303008634896997
0.0005779912830784495,0.00019090640141161686,0.0008525269819652614,0.0005303008634896997
0.0018672593496372736,0.0007727092645301026,0.0008525269819652614,0.0005303008634896997
8.161622332458762e-05,0.0006813490249791831,0.0008525269819652614,0.0005303008634896997
0.001196471225097584,0.00013940056308647808,0.0008525269819652614,0.0005303008634896997
0.0004562760139313893,0.0002122202075782731,0.0008525269819652614,0.0005303008634896997
0.0009036674868203587,0.000450834089375296,0.0008525269819652614,0.0005303008634896997
0.000314127763349048,0.0005435278500817153,0.0008525269819652614,0.0005303008634896997
0.00020601502819106443,0.0004069600816081209,0.0008525269819652614,0.0005303008634896997
0.0014502203984853024,0.0010648508353150454,0.0008525269819652614,0.0005303008634896997
0.0004516709393160845,0.0005794071333709017,0.0008525269819652614,0.0005303008634896997
0.0003356635687011833,0.00047930110527039105,0.0008525269819652614,0.0005303008634896997
3.940820637471365e-05,2.1167534163923918e-05,0.0008525269819652614,0.0005303008634896997
0.0009123867431266586,9.945168700076223e-05,0.0008525269819652614,0.0005303008634896997
0.001651278215527796,0.0022995795042526357,0.0008525269819652614,0.0005303008634896997
0.0007174731397603384,0.00035934433016870937,0.0008525269819652614,0.0005303008634896997
0.0010852864734711698,0.000495901839836721,0.0008525269819652614,0.0005303008634896997
2.8902188290436115e-05,0.0004183427612427515,0.0008525269819652614,0.0005303008634896997
0.00017797619020254452,0.00010906429571377885,0.0008525269819652614,0.0005303008634896997
0.000687485840922264,3.4868653829955853e-05,0.0008525269819652614,0.0005303008634896997
2.2325471872974845e-05,0.0004464226411532435,0.0008525269819652614,0.0005303008634896997
0.0013260566831934106,0.00020682137633798447,0.0008525269819652614,0.0005303008634896997
0.0004147539823385893,0.0002778227129146549,0.0008525269819652614,0.0005303008634896997
0.00016999665820560672,0.0008139790016294945,0.0008525269819652614,0.0005303008634896997
0.00040429584456247447,0.0017252261686181436,0.0008525269819652614,0.0005303008634896997
5.220026125496435e-05,4.007180628939899e-05,0.0008525269819652614,0.0005303008634896997
0.00047194956867668836,2.6744995493599433e-05,0.0008525269819652614,0.0005303008634896997
0.0002839281961141138,0.00037335202188637506,0.0008525269819652614,0.0005303008634896997
6.258668278857904e-06,5.260380466687309e-05,0.0008525269819652614,0.0005303008634896997
0.0007057043515990014,0.0013411738275945773,0.0008525269819652614,0.0005303008634896997
0.0004374417786650042,0.00024913513654512,0.0008525269819652614,0.0005303008634896997
0.00045708586343484736,0.0005055102356842367,0.0008525269819652614,0.0005303008634896997
0.00023643150174723626,8.077402905048991e-05,0.0008525269819652614,0.0005303008634896997
2.9463366655324563e-05,0.00011570597066112853,0.0008525269819652614,0.0005303008634896997
0.000896944036334224,0.00035735161119454517,0.0008525269819652614,0.0005303008634896997
0.0009424508297541934,0.0005324506452796252,0.0008525269819652614,0.0005303008634896997
