X,Y,X_Std,Y_Std
-1.7979346596828642e-07,0.00017598229252274852,0.001193410728037605,0.001331090199682656
3.306437834078998e-05,-0.0005997986581843572,0.001193410728037605,0.001331090199682656
-0.0008155849798497372,0.001880099002418956,0.001193410728037605,0.001331090199682656
4.153025568374123e-05,-2.3463842398847986e-05,0.001193410728037605,0.001331090199682656
0.00014719938949389074,0.0004973079287759478,0.001193410728037605,0.001331090199682656
0.0021659192196131953,0.00039572593745835897,0.001193410728037605,0.001331090199682656
0.00045859967982232047,1.0234233622397824e-05,0.001193410728037605,0.001331090199682656
0.002371745916368573,-2.8895161078738157e-05,0.001193410728037605,0.001331090199682656
1.4085014902375176e-07,-7.157360060307196e-05,0.001193410728037605,0.001331090199682656
3.877078505124784e-05,-2.040741166520397e-06,0.001193410728037605,0.001331090199682656
-0.0002601571818887256,-0.0010245543527880967,0.001193410728037605,0.001331090199682656
1.379808276723936e-07,0.001887400095969521,0.001193410728037605,0.001331090199682656
0.00046721369569652964,5.425720705214425e-05,0.001193410728037605,0.001331090199682656
-5.628741432036938e-05,-0.0011176177608864801,0.001193410728037605,0.001331090199682656
6.53472244300131e-05,-1.0297983286992754e-05,0.001193410728037605,0.001331090199682656
0.00022254877383433985,0.003036603442923217,0.001193410728037605,0.001331090199682656
2.1712044081791207e-06,-0.0004402189307601382,0.001193410728037605,0.001331090199682656
1.8967490524011326e-05,-2.4290047946988718e-05,0.001193410728037605,0.001331090199682656
0.0004687096037616634,-0.0028410393311936043,0.001193410728037605,0.001331090199682656
2.9550372493298376e-06,-0.000991755666391425,0.001193410728037605,0.001331090199682656
-0.0007261497228320465,-8.003152735905494e-05,0.001193410728037605,0.001331090199682656
3.536315802539147e-05,1.81457761839321e-07,0.001193410728037605,0.001331090199682656
-0.003037474913020116,-0.00010672048326132444,0.001193410728037605,0.001331090199682656
-0.000315367649901361,2.9008502042294487e-05,0.001193410728037605,0.001331090199682656
-1.33737972881496e-05,-1.639827539520542e-05,0.001193410728037605,0.001331090199682656
0.00013223694574368355,0.0010506487694787667,0.001193410728037605,0.001331090199682656
1.3068903413363735e-06,0.00038563353558218957,0.001193410728037605,0.001331090199682656
-2.5880969806418592e-05,0.0038825535328382843,0.001193410728037605,0.001331090199682656
0.00017063608066369973,0.00021551323254050125,0.001193410728037605,0.001331090199682656
0.0021712776559588785,0.005314094066979622,0.001193410728037605,0.001331090199682656
0.0016517948584625526,-5.1533527353400514e-05,0.001193410728037605,0.001331090199682656
0.0006955971678375139,0.0016442131531512194,0.001193410728037605,0.001331090199682656
0.00014312255269462756,-0.00036367013382344806,0.001193410728037605,0.001331090199682656
0.00013407391861798167,-2.7502766537638697e-05,0.001193410728037605,0.001331090199682656
0.0007584813434817449,-7.423149997849883e-05,0.001193410728037605,0.001331090199682656
-0.0002750179284810514,0.0004413474753476509,0.001193410728037605,0.001331090199682656
-0.0003309024129187939,-0.00017071009187363817,0.001193410728037605,0.001331090199682656
3.424228535223308e-05,-2.5564063097712874e-05,0.001193410728037605,0.001331090199682656
-6.22277487912286e-05,0.000601350915903531,0.001193410728037605,0.001331090199682656
-9.215911871351528e-05,-0.0006065303024963813,0.001193410728037605,0.001331090199682656
7.099906636488448e-05,-1.7618896912189402e-05,0.001193410728037605,0.001331090199682656
0.000587999993624595,-1.4073326837238838e-05,0.001193410728037605,0.001331090199682656
0.0006017960093771535,0.0002147657851492959,0.001193410728037605,0.001331090199682656
2.5916341515883404e-06,2.455558727163258e-05,0.001193410728037605,0.001331090199682656
0.0007631132839808086,0.0005286363590525522,0.001193410728037605,0.001331090199682656
-1.0206652157036366e-07,0.0007109386379829973,0.001193410728037605,0.001331090199682656
-0.005610600190652959,-0.0013304823961415302,0.001193410728037605,0.001331090199682656
-0.004747503422654731,-0.0001455867058847704,0.001193410728037605,0.001331090199682656
0.00012710139127198737,0.0005186240515323041,0.001193410728037605,0.001331090199682656
-0.00033959695559639125,7.223896978165621e-06,0.001193410728037605,0.001331090199682656
9.931556395039525e-06,7.042078426344571e-05,0.001193410728037605,0.001331090199682656
-0.001292056817002215,6.237400307993279e-05,0.001193410728037605,0.001331090199682656
-0.0007360064348990239,0.0002570087106826026,0.001193410728037605,0.001331090199682656
6.71664248219142e-05,-7.561624835262631e-07,0.001193410728037605,0.001331090199682656
0.001759989058701672,6.174996200863209e-05,0.001193410728037605,0.001331090199682656
-0.001376992906941335,-0.005368003054131198,0.001193410728037605,0.001331090199682656
-0.0005467877073111365,0.00018714493821503234,0.001193410728037605,0.001331090199682656
-0.00017594052622687563,2.468401045039887e-05,0.001193410728037605,0.001331090199682656
3.580555038123225e-05,0.0036631330286651977,0.001193410728037605,0.001331090199682656
4.113425571209382e-05,8.177992920372235e-05,0.001193410728037605,0.001331090199682656
-1.2914394635811624e-05,-0.000127154469767601,0.001193410728037605,0.001331090199682656
2.681231045689053e-05,-9.033444457239346e-05,0.001193410728037605,0.001331090199682656
0.0019154431412628133,-0.0012484979684488282,0.001193410728037605,0.001331090199682656
0.001067995329021066,7.67914956494259e-06,0.001193410728037605,0.001331090199682656
-1.5084741247080998e-06,0.00010741493619489636,0.001193410728037605,0.001331090199682656
9.164411289551079e-08,-3.749226907858396e-05,0.001193410728037605,0.001331090199682656
0.00026404770086340215,0.00041413042119897367,0.001193410728037605,0.001331090199682656
7.305760393611014e-08,0.00035341393715979824,0.001193410728037605,0.001331090199682656
2.392874073023714e-07,-1.059631830150579e-05,0.001193410728037605,0.001331090199682656
