X,Y,X_Std,Y_Std
1.0000002757741961,1.0000003267743292,0.000276977239385058,0.0005848950437874454
0.9999759695936996,0.9999999785712368,0.000276977239385058,0.0005848950437874454
1.0000106765883117,0.9990558106241787,0.000276977239385058,0.0005848950437874454
0.9996279478069607,1.0000015881465258,0.000276977239385058,0.0005848950437874454
1.0000887849447464,0.9999299102115835,0.000276977239385058,0.0005848950437874454
0.9992815003841797,0.9999999998908968,0.000276977239385058,0.0005848950437874454
1.0012018260614022,1.0009409691531894,0.000276977239385058,0.0005848950437874454
0.9999999974756588,1.0014985690715072,0.000276977239385058,0.0005848950437874454
0.9999583602306279,0.9999902468266055,0.000276977239385058,0.0005848950437874454
1.0000003367042831,1.0000001510122956,0.000276977239385058,0.0005848950437874454
1.000109780898159,1.0000000000009515,0.000276977239385058,0.0005848950437874454
1.000074316346463,1.0004880516504244,0.000276977239385058,0.0005848950437874454
1.0001251039996468,0.9999998503677082,0.000276977239385058,0.0005848950437874454
0.9993762714436263,0.9999557913360448,0.000276977239385058,0.0005848950437874454
0.9999978908128551,1.0000000464001797,0.000276977239385058,0.0005848950437874454
1.0000207141419615,0.9994726809560741,0.000276977239385058,0.0005848950437874454
0.9999999864312763,0.9994219317898645,0.000276977239385058,0.0005848950437874454
0.9999998480514445,1.0000778963292185,0.000276977239385058,0.0005848950437874454
1.0000000027292901,1.0000001247429322,0.000276977239385058,0.0005848950437874454
1.000121891535344,0.9999968758236377,0.000276977239385058,0.0005848950437874454
1.0000077033015367,1.0000881846857408,0.000276977239385058,0.0005848950437874454
1.0006649945520811,0.9993154745740376,0.000276977239385058,0.0005848950437874454
0.9999989181929623,0.9999999998409552,0.000276977239385058,0.0005848950437874454
0.9999999949404366,1.0000186529627944,0.000276977239385058,0.0005848950437874454
1.00021063571317,0.9999374875767125,0.000276977239385058,0.0005848950437874454
1.0006535626482118,0.9997281133449938,0.000276977239385058,0.0005848950437874454
0.9998875972870547,1.0000000569740566,0.000276977239385058,0.0005848950437874454
0.9999992040435848,1.0000000790132975,0.000276977239385058,0.0005848950437874454
0.9999916043528689,0.9992097632001393,0.000276977239385058,0.0005848950437874454
0.9997077281718714,1.0004992999921012,0.000276977239385058,0.0005848950437874454
0.9999269059608511,1.000372466782932,0.000276977239385058,0.0005848950437874454
1.0000006507717785,1.0000001477188878,0.000276977239385058,0.0005848950437874454
0.9999554126007284,1.0000001819998625,0.000276977239385058,0.0005848950437874454
1.0000023213385785,0.9999788787161382,0.000276977239385058,0.0005848950437874454
1.0000003962431974,1.0000262101025041,0.000276977239385058,0.0005848950437874454
1.0004305316376005,0.9999443076359129,0.000276977239385058,0.0005848950437874454
0.9999982040628257,0.9993492225985967,0.000276977239385058,0.0005848950437874454
0.9999825615150875,1.0000988126250887,0.000276977239385058,0.0005848950437874454
0.9999917549534003,0.9999892180830974,0.000276977239385058,0.0005848950437874454
1.000497828020779,0.9999440756614848,0.000276977239385058,0.0005848950437874454
0.9999999278182856,0.9999899074744028,0.000276977239385058,0.0005848950437874454
1.0000258606526833,1.0000001845033473,0.000276977239385058,0.0005848950437874454
0.9999970417229682,1.0000000111880134,0.000276977239385058,0.0005848950437874454
1.0001576760560469,0.9999126176476094,0.000276977239385058,0.0005848950437874454
0.9996566483043776,1.000507053871597,0.000276977239385058,0.0005848950437874454
1.0003626476040548,1.0000000945346383,0.000276977239385058,0.0005848950437874454
0.9994928774379608,1.0000618900230969,0.000276977239385058,0.0005848950437874454
1.0000001315107192,0.9998961479428671,0.000276977239385058,0.0005848950437874454
1.0002047718910299,0.9997175257660753,0.000276977239385058,0.0005848950437874454
0.9999062980745277,0.9999999999274325,0.000276977239385058,0.0005848950437874454
0.9999117326671285,1.0000741708804657,0.000276977239385058,0.0005848950437874454
0.9995622193859293,0.9999999299803671,0.000276977239385058,0.0005848950437874454
1.000000888808493,1.0000001292603589,0.000276977239385058,0.0005848950437874454
0.9999104998937716,1.0010829008697044,0.000276977239385058,0.0005848950437874454
1.0001752565079376,0.9978736711323741,0.000276977239385058,0.0005848950437874454
1.0002798836004199,0.9998309048303481,0.000276977239385058,0.0005848950437874454
0.9999546494031435,1.0001831785783917,0.000276977239385058,0.0005848950437874454
1.000042789307163,0.9994896974814,0.000276977239385058,0.0005848950437874454
0.9999895701563037,0.9999917434598882,0.000276977239385058,0.0005848950437874454
0.9999810794964923,1.0001565959943548,0.000276977239385058,0.0005848950437874454
0.9996756529697215,1.0002207909810306,0.000276977239385058,0.0005848950437874454
1.0001108873096318,1.0006008483788007,0.000276977239385058,0.0005848950437874454
1.0000260635695342,1.0009951472402216,0.000276977239385058,0.0005848950437874454
0.9999621075029099,1.0000000586144449,0.000276977239385058,0.0005848950437874454
0.999727807768011,1.0000000357823848,0.000276977239385058,0.0005848950437874454
1.0002078370394587,0.9999345707032801,0.000276977239385058,0.0005848950437874454
1.0000961453453017,0.9999921079450445,0.000276977239385058,0.0005848950437874454
0.9999998979594997,0.9999084295050717,0.000276977239385058,0.0005848950437874454
1.0001891318890321,1.000043413752414,0.000276977239385058,0.0005848950437874454
1.000001606506325,0.9999968982113236,0.000276977239385058,0.0005848950437874454
0.9999633245363606,1.0029432590179341,0.000276977239385058,0.0005848950437874454
1.0001564543260943,1.0000144212903557,0.000276977239385058,0.0005848950437874454
1.0000011012504315,0.9994531383891925,0.000276977239385058,0.0005848950437874454
0.99994249801841,1.0000115814130297,0.000276977239385058,0.0005848950437874454
1.0001014169337938,1.0009896012255093,0.000276977239385058,0.0005848950437874454
1.000115933134178,0.9999985316705633,0.000276977239385058,0.0005848950437874454
0.9998734314559989,1.0011624809910162,0.000276977239385058,0.0005848950437874454
0.9991041830667411,0.9998359351022907,0.000276977239385058,0.0005848950437874454
1.0000200207692806,1.0000651096663922,0.000276977239385058,0.0005848950437874454
0.9999714464718028,0.9999923865727756,0.000276977239385058,0.0005848950437874454
1.0006853311248225,1.000000033498708,0.000276977239385058,0.0005848950437874454
1.000004245162226,1.0000004744101711,0.000276977239385058,0.0005848950437874454
0.9999927602589194,0.9999348944192772,0.000276977239385058,0.0005848950437874454
1.0007016158505555,0.99918708156569,0.000276977239385058,0.0005848950437874454
1.0000059542530044,1.0000666700875334,0.000276977239385058,0.0005848950437874454
